,description,title,personalData
281,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '22732.69', 'year': '2010', 'ager': '8', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '4', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '5', 'race1R': '1', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
282,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3269.3677', 'year': '2010', 'ager': '7', 'direl': '4', 'ethnic1R': '1', 'gender': '1', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '2', 'marital2': '88', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '3', 'race1R': '1', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
283,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4659.302', 'year': '2010', 'ager': '4', 'direl': '5', 'ethnic1R': '1', 'gender': '1', 'hincome': '4', 'hispanic': '2', 'injury': '1', 'locationr': '3', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '3', 'notify': '1', 'popsize': '0', 'race1R': '1', 'region': '3', 'seriousviolent': '1', 'treatment': '2', 'vicservices': '2', 'weapcat': '1', 'weapon': '1'}"
284,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '5223.53', 'year': '2010', 'ager': '4', 'direl': '4', 'ethnic1R': '4', 'gender': '1', 'hincome': '5', 'hispanic': '1', 'injury': '0', 'locationr': '3', 'marital2': '2', 'msa': '2', 'newcrime': '1', 'newoff': '3', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '4', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '3', 'weapon': '1'}"
285,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3454.5679', 'year': '2010', 'ager': '5', 'direl': '2', 'ethnic1R': '1', 'gender': '2', 'hincome': '5', 'hispanic': '2', 'injury': '0', 'locationr': '2', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
286,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4603.404', 'year': '2010', 'ager': '3', 'direl': '4', 'ethnic1R': '2', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '1', 'race1R': '2', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '5', 'weapon': '3'}"
287,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4603.404', 'year': '2010', 'ager': '3', 'direl': '1', 'ethnic1R': '2', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '1', 'race1R': '2', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
288,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4314.6187', 'year': '2010', 'ager': '3', 'direl': '4', 'ethnic1R': '1', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '1', 'notify': '1', 'popsize': '0', 'race1R': '1', 'region': '2', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '5', 'weapon': '3'}"
289,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3987.4841', 'year': '2010', 'ager': '5', 'direl': '4', 'ethnic1R': '2', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '1', 'locationr': '1', 'marital2': '4', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '4', 'race1R': '2', 'region': '1', 'seriousviolent': '2', 'treatment': '1', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
290,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3987.4841', 'year': '2010', 'ager': '5', 'direl': '3', 'ethnic1R': '2', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '4', 'marital2': '4', 'msa': '1', 'newcrime': '1', 'newoff': '1', 'notify': '1', 'popsize': '4', 'race1R': '2', 'region': '1', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
291,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2724.4233', 'year': '2010', 'ager': '7', 'direl': '1', 'ethnic1R': '1', 'gender': '2', 'hincome': '2', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '5', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
292,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3074.6057', 'year': '2010', 'ager': '3', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '3', 'hispanic': '2', 'injury': '1', 'locationr': '1', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '1', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '1', 'treatment': '1', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
